x,y,z,brightness
-0.47992248195641907,-0.8752359242330942,-0.060303302103881705,6.48
0.5405425806283622,-0.8280055434407083,0.14906555121518814,5.62
-0.5248251540800791,0.8463188901963494,0.09112021587793062,6.21
0.8749588344743644,-0.4766304083097936,-0.08526717920572505,5.22
-0.030391778427207215,0.999493355090238,0.00945372595810047,6.37
-0.04365426809969903,0.9932171778270713,0.1077680033493586,4.82
0.9976726116235072,0.03280568140608306,-0.0597758085165996,6.9
0.9962596023435047,0.040086486206804696,0.07654984233787418,6.69
-0.8847482188853696,0.46548855611783824,-0.023259262724692045,5.46
-0.46174608180255305,-0.8870059703416692,0.003311271390865689,4.77
-0.45869814786811053,-0.8855488162541508,0.07347995082494994,6.06
0.046824813963846815,-0.9944547035606729,0.09416623260652017,6.27
0.8872025481587756,-0.46086482132881273,-0.02180034408299681,6.46
-0.4652373760503741,-0.8817793753793263,-0.0775842579484267,6.22
-0.05777798995841385,0.9920097767044803,0.11215305077924732,4.83
-0.9976063795921639,-0.05337360639686896,0.04396327486900209,5.74
0.8385347922962482,0.5442908069147815,0.024635738607639283,6.16
-0.8898274406261341,0.4464830535447944,0.0941276197832507,6.27
0.5370124851695427,-0.8379566175014894,-0.09719206735888548,5.7
-0.0550399639349319,0.997476373139086,0.04484960868654769,5.47
0.8339834187423689,0.5497367247267926,0.04755197944827533,6.2
0.0658766958406542,-0.9918212665817171,0.10931987971707746,6.21
-0.9892412991026159,-0.06881304233864827,0.1290984792856534,6.37
0.5521712937190899,-0.8318718563642264,0.05564240273139069,6.09
0.8948025062351119,-0.44596958887709504,0.020966655244874472,5.85
-0.8931752434620783,0.43707888687152635,0.10583019945934458,2.47
0.8923181829176962,-0.43690079823009687,0.11351631134055133,4.63
0.8933966044026812,-0.4367846436457763,0.10517453264451122,5.55
0.06546931309752477,-0.9977568975270056,-0.01396218033914527,5.31
-0.06213198753093233,0.9979822939962649,-0.013075052405582106,6.1
0.8272095970512979,0.5566480047198543,0.07659818135983605,3.87
-0.44744843412642105,-0.8909430837604643,-0.07752625553454913,5.45
0.9963077373748379,0.07345565007812835,0.04444277127532011,4.42
0.8227719864158052,0.5618709426971755,0.0857164052091397,6.12
0.565170361913954,-0.8158293121779253,0.12249487909844904,5.97
-0.9952869521145804,-0.07614632479517842,0.06004681649060284,5.42
0.8210972415056863,0.5673187745795647,0.06283890515670715,5.98
0.07654524546877263,-0.9966893350533929,0.02740793292006669,6.32
-0.9030984580018528,0.42769646030323816,0.03858643542433212,6.37
0.8812266075205932,-0.4562155135569221,0.12372174985725096,6.39
-0.9044614784434472,0.4263305370589312,-0.01384583630327418,5.61
0.5697391016430277,-0.8217858376083852,-0.008086604063540741,4.31
-0.0810675799208857,0.9913407044693086,-0.10330370345764855,6.23
0.9956219093768368,0.043687418490033186,0.0826342727595425,6.84
-0.5356453689265469,0.8403901568396938,0.0826342727595425,6.04
-0.5763936524650928,0.8169639516307262,0.018446114329532907,6.11
-0.40143196930100705,-0.9023372752181104,0.15697074815095768,4.25
0.8107838694653868,0.5615878491064675,0.16507151404983875,6.46
0.9941666152896584,0.05920948745723201,0.09014975118410583,6.47
-0.052171132263984836,0.9982625107734752,-0.02738854765282846,5.59
0.9937373036981468,0.06520556142860402,0.09074362786178244,6.45
0.8929823183884887,-0.44408998213531603,0.07325753758197619,5.98
-0.06160221082377692,0.9964835973778742,0.05679443439698699,5.5
0.825150592388725,0.5545652937518892,0.1076282251382832,5.92
0.8334688128380278,0.5504414838173096,-0.0484139537671453,5.5
-0.9978221877615143,-0.06219486496481811,0.02196998823015904,4.28
0.8916659165232423,-0.4477302584307492,-0.06685438651502715,6.11
0.8968601606244275,-0.4421203318550072,0.013094443292650044,5.43
